1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
,10496,,,12669,,7779,,,,,14137,3644,,,,,,,,,7466,,,,,8414,9839,,8942,6899,,12097,2080,,,,,15602,,,,,12448,1268,8783,,13931,,,,,,9900,,,2829,,,11912,,,,,,,4065,4885,,12207,6014,,,,12049,2192,,7406,15515,,,,,,,8523,,,,,,6978,,,,,,,,,,3418
,10497,,,12670,,7780,,,,,14138,3645,,,,,,,,,7467,,,,,8415,9840,,8943,6923,,12098,2097,,,,,15603,,,,,12449,1269,8784,,13932,,,,,,9901,,,2846,,,11913,,,,,,,4066,4886,,12208,6015,,,,12050,2193,,7407,15516,,,,,,,8524,,,,,,6979,,,,,,,,,,3419
,10498,,,12671,,7803,,,,,14139,3646,,,,,,,,,7468,,,,,8416,9841,,8944,6924,,12099,2098,,,,,15604,,,,,12450,1270,8785,,13933,,,,,,9902,,,2847,,,11930,,,,,,,4067,4887,,12209,6016,,,,12524,2212,,7432,15536,,,,,,,8525,,,,,,6980,,,,,,,,,,3420
,10520,,,12689,,7804,,,,,14140,3647,,,,,,,,,7469,,,,,8417,10262,,8945,6947,,12100,2099,,,,, ,,,,,12451,1271,8786,,13955,,,,,,9903,,,2848,,,11931,,,,,,,4085,4888,,12210,6017,,,,12525,2213,,7958,15537,,,,,,,8526,,,,,,7002,,,,,,,,,,3421
,10521,,,12690,,7805,,,,,14141,3648,,,,,,,,,7470,,,,, ,10263,,8946,6948,,12101,2100,,,,,,,,,,12452,1272,8787,,13956,,,,,,9904,,,2849,,,11932,,,,,,,4086,4889,,12226,6039,,,,12548,2214,,8007,15538,,,,,,,8527,,,,,,7003,,,,,,,,,,3443
,10522,,,12691,,7828,,,,,14142,3649,,,,,,,,,7471,,,,,,10264,,8947,6949,,12119,2101,,,,,,,,,,12453,1273,8788,,13957,,,,,,9905,,,2850,,,11933,,,,,,,4087,4890,,12227,6040,,,,12549,2215,, ,15539,,,,,,,8528,,,,,,7004,,,,,,,,,,3444
,10523,,,12692,,7829,,,,,14143,3650,,,,,,,,,7472,,,,,,10265,,8948,6971,,12120,2102,,,,,,,,,,12454,1274,8789,,14405,,,,,,9906,,,2851,,,11934,,,,,,,4088,4909,,12228,6041,,,,12550,2216,,,15540,,,,,,,8548,,,,,,7005,,,,,,,,,,3445
,10995,,,12693,,7830,,,,,14160,4146,,,,,,,,,7473,,,,,,10266,,8967,6972,,12121,2103,,,,,,,,,,12455,1292,8790,,14406,,,,,,9924,,,2852,,,11935,,,,,,,4089,4910,,12229,6042,,,,12574,2217,,,15562,,,,,,,8549,,,,,,7028,,,,,,,,,,3818
,11019,,,12694,,7831,,,,,14161,4171,,,,,,,,,7489,,,,,,10267,,8968,6973,,12122,2104,,,,,,,,,,12474,1293,8807,,14430,,,,,,9925,,,2853,,,11936,,,,,,,4090,4911,,12230,6064,,,,12575,2237,,,15563,,,,,,,8550,,,,,,7029,,,,,,,,,,3819
,11020,,,12695,,7853,,,,,14162,4172,,,,,,,,,7490,,,,,,10268,,8969,6974,,12123,2105,,,,,,,,,,12475,1294,8808,,14431,,,,,,9926,,,2872,,,11937,,,,,,,4091,4912,,12231,6065,,,,12576,2238,,,15564,,,,,,,8551,,,,,,7030,,,,,,,,,,3842
,11021,,,12714,,7854,,,,,14163,4196,,,,,,,,,7491,,,,,,10269,,8970,6975,,12124,2122,,,,,,,,,,12476,1295,8809,,14432,,,,,,9927,,,2873,,,11938,,,,,,,4092,4913,,12232,6066,,,,12599,2239,,,15589,,,,,,,8573,,,,,,7053,,,,,,,,,,3843
,11022,,,12715,,7855,,,,,14164,4197,,,,,,,,,7492,,,,,,10286,,8971,6996,,12125,2123,,,,,,,,,,12477,1296,8810,,14433,,,,,,9928,,,2874,,,11955,,,,,,,4538,4914,,12233,6067,,,,12600,2240,,, ,,,,,,,8574,,,,,,7054,,,,,,,,,,3844
,11023,,,12716,,7856,,,,,14165,4198,,,,,,,,,7493,,,,,,10287,,8972,6997,,12126,2124,,,,,,,,,,12478,1297,8811,,14455,,,,,,9929,,,2875,,,11956,,,,,,,4539,4915,,12234,6088,,,,12624,2241,,,,,,,,,,8575,,,,,,7055,,,,,,,,,,3867
,11043,,,12717,,7878,,,,,14166,4220,,,,,,,,,7494,,,,,,10288,,8973,6998,,12127,2125,,,,,,,,,,12479,1298,8812,,14456,,,,,,9930,,,2876,,,11957,,,,,,,4540,4916,,12235,6089,,,,12625,2242,,,,,,,,,,8599,,,,,,7078,,,,,,,,,,3868
,11044,,,12718,,7879,,,,,14167,4221,,,,,,,,,7495,,,,,,10289,,8991,6999,,12144,2126,,,,,,,,,,12480,1318,8813,,14457,,,,,,9950,,,2877,,,11958,,,,,,,4562,4917,,12252,6090,,,,12649,2262,,,,,,,,,,8600,,,,,,7501,,,,,,,,,,3869
,11045,,,12719,,7880,,,,,14168,4222,,,,,,,,,7496,,,,,,10290,,8992,7000,,12145,2127,,,,,,,,,,12499,1319,8814,,14458,,,,,,9951,,,2878,,,11959,,,,,,,4563,4933,,12253,6091,,,,12650,2263,,,,,,,,,,9076,,,,,,7502,,,,,,,,,,3870
,11046,,,12741,,7881,,,,,14188,4223,,,,,,,,,7497,,,,,,10291,,8993,7001,,12146,2128,,,,,,,,,,12500,1320,8815,,14459,,,,,,9952,,,2897,,,11960,,,,,,,4564,4934,,12254,6092,,,,13200,2264,,,,,,,,,,9101,,,,,,7503,,,,,,,,,,3893
,11047,,,12742,,7903,,,,,14189,4224,,,,,,,,,7498,,,,,,10292,,8994,7021,,12147,2129,,,,,,,,,,12876,1321,8816,,14479,,,,,,9953,,,2898,,,11961,,,,,,,4565,4935,,12255,6113,,,,13201,2265,,,,,,,,,,9102,,,,,,7525,,,,,,,,,,3894
,11048,,,13139,,7904,,,,,14190,4245,,,,,,,,,7499,,,,,,10293,,8995,7022,,12148,2130,,,,,,,,,,12900,1322,8832,,14480,,,,,,9954,,,2899,,,11962,,,,,,,4586,4936,,12256,6114,,,,13225,2266,,,,,,,,,,9123,,,,,,7526,,,,,,,,,,3895
,11068,,,13140,,8353,,,,,14191,4246,,,,,,,,,7515,,,,,,10294,,8996,7023,,12149,2147,,,,,,,,,,12901,1323,8833,,14481,,,,,,9955,,,2900,,,11963,,,,,,,4587,4937,,12257,6115,,,,13250,2288,,,,,,,,,,9124,,,,,,7527,,,,,,,,,,3896
,11069,,,13141,,8354,,,,,14192,4247,,,,,,,,,7516,,,,,,10310,,8997,7024,,12150,2148,,,,,,,,,,12902,1343,8834,,14482,,,,,,9976,,,2901,,,11980,,,,,,,4588,4938,,12258,6116,,,, ,2289,,,,,,,,,,9125,,,,,,7528,,,,,,,,,,3897
,11070,,,13142,,8378,,,,,14193,4248,,,,,,,,,7517,,,,,,10311,,9016,7025,,12151,2149,,,,,,,,,,12903,1344,8835,,14483,,,,,,9977,,,2902,,,11981,,,,,,,4589,4939,,12259,6117,,,,,2290,,,,,,,,,,9126,,,,,,7529,,,,,,,,,,3919
,11071,,,13143,,8379,,,,,14194,4249,,,,,,,,,7518,,,,,,10312,,9017,7026,,12152,2150,,,,,,,,,,12924,1748,8836,,14484,,,,,,9978,,,2903,,,11982,,,,,,,4590,4940,,12279,6141,,,,,2815,,,,,,,,,,9127,,,,,,7550,,,,,,,,,,3920
,11072,,,13164,,8403,,,,,14215,4250,,,,,,,,,7519,,,,,,10313,,9018,7027,,12169,2152,,,,,,,,,,12925,1749,8837,,14504,,,,,,9979,,,2924,,,11983,,,,,,,4591,4941,,12280,6613,,,,,2816,,,,,,,,,,9148,,,,,,7551,,,,,,,,,,3921
,11073,,,13165,,8404,,,,,14216,4269,,,,,,,,,7520,,,,,,10314,,9019,7047,,12170,2153,,,,,,,,,,12926,1750,8838,,14505,,,,,,9980,,,2925,,,11984,,,,,,,4611,4942,,12281,6614,,,,,2817,,,,,,,,,,9149,,,,,,7552,,,,,,,,,,3922
,11092,,,13166,,8428,,,,,14217,4270,,,,,,,,,7521,,,,,,10315,,9020,7048,,12171,2154,,,,,,,,,,12927,1768,8839,,14506,,,,,,10551,,,2926,,,11985,,,,,,,4612,4958,,12282,6615,,,,,2838,,,,,,,,,,9150,,,,,,7553,,,,,,,,,,3944
,11093,,,13167,,8429,,,,,14218,4271,,,,,,,,,7522,,,,,,10316,,9021,7049,,12172,2155,,,,,,,,,,12928,1769,8840,,14507,,,,,,10552,,,2927,,,11986,,,,,,,4613,4959,,12283,6616,,,,,2839,,,,,,,,,,9151,,,,,,7554,,,,,,,,,,3945
,11094,,,13168,,8430,,,,,14219,4272,,,,,,,,,7523,,,,,,10317,,9044,7050,,12173,2574,,,,,,,,,,12929,1770,8841,,14508,,,,,,10553,,,2949,,,11987,,,,,,,4614,4960,,12284,6638,,,,,2840,,,,,,,,,,9152,,,,,,7555,,,,,,,,,,3946
,11095,,,13169,,8453,,,,,14241,4273,,,,,,,,,7524,,,,,,10318,,9045,7051,,12174,2575,,,,,,,,,,12948,1771,8857,,14509,,,,,,10554,,,2950,,,11988,,,,,,,4615,4961,,12305,6639,,,,,2841,,,,,,,,,,9174,,,,,,7576,,,,,,,,,,3947
,11096,,,13189,,8454,,,,,14242,4274,,,,,,,,,7541,,,,,,10319,,9046,7052,,12175,2576,,,,,,,,,,12949,1772,8858,,14529,,,,,,10576,,,2951,,,12006,,,,,,,4616,4962,,12306,6640,,,,,2842,,,,,,,,,,9175,,,,,,7577,,,,,,,,,,3969
,11097,,,13190,,8455,,,,,14243,4275,,,,,,,,,7542,,,,,,10336,,9467,7072,,12176,2599,,,,,,,,,,12950,1773,8859,,14530,,,,,,10577,,,2975,,,12007,,,,,,,4635,4963,,12307,6641,,,,,2863,,,,,,,,,,9176,,,,,,7578,,,,,,,,,,3970
,11098,,,13191,,8456,,,,,14266,4294,,,,,,,,,7543,,,,,,10337,,9468,7073,,12194,2600,,,,,,,,,,12951,1774,8860,,14531,,,,,,10578,,,3401,,,12008,,,,,,,4636,4964,,12308,6642,,,,,2864,,,,,,,,,,9199,,,,,,7579,,,,,,,,,,3971
,11117,,,13192,,8478,,,,,14267,4771,,,,,,,,,7544,,,,,,10338,,9469,7074,,12195,2601,,,,,,,,,,12952,1775,8861,,14532,,,,,,10579,,,3422,,,12009,,,,,,,4637,4965,,12332,6664,,,,,2865,,,,,,,,,,9200,,,,,,7580,,,,,,,,,,3972
,11118,,,13193,,8479,,,,,14638,4796,,,,,,,,,7545,,,,,,10339,,9470,7075,,12196,2602,,,,,,,,,,12953,1791,8862,,14533,,,,,,10601,,,3423,,,12010,,,,,,,4638,4966,,12729,6665,,,,,2866,,,,,,,,,,9701,,,,,,7581,,,,,,,,,,3993
,11119,,,13194,,8480,,,,,14639,4797,,,,,,,,,7546,,,,,,10340,,9492,7076,,12197,2623,,,,,,,,,,12954,1792,8863,,14534,,,,,,10602,,,3424,,,12011,,,,,,,4639,4983,,12730,6666,,,,,15262,,,,,,,,,,9726,,,,,,7602,,,,,,,,,,3994
,11120,,,13195,,8481,,,,,14662,4821,,,,,,,,,7547,,,,,,10341,,9493,7077,,12198,2624,,,,,,,,,,12955,1793,8864,,14555,,,,,,10603,,,3425,,,12012,,,,,,,4640,4984,,12731,6667,,,,,15263,,,,,,,,,,9727,,,,,,7603,,,,,,,,,,3995
,11121,,,13214,,8503,,,,,14663,4822,,,,,,,,,7548,,,,,,10342,,9494,7098,,12199,2625,,,,,,,,,,12973,1794,8865,,14556,,,,,,10604,,,3426,,,12013,,,,,,,4641,4985,,12732,6689,,,,,15264,,,,,,,,,,9749,,,,,,7604,,,,,,,,,,3996
,11122,,,13215,,8504,,,,,14664,4845,,,,,,,,,7566,,,,,,10343,,9495,7099,,12200,2626,,,,,,,,,,12974,1795,8884,,14557,,,,,,11226,,,3427,,,12031,,,,,,,4642,4986,,12754,6690,,,,,15265,,,,,,,,,,9750,,,,,,7605,,,,,,,,,,3997
,11123,,,13216,,8505,,,,,14665,4846,,,,,,,,,7567,,,,,,10344,,9496,7100,,12201,2627,,,,,,,,,,12975,1796,8885,,14558,,,,,, ,,,3446,,,12032,,,,,,,4661,4987,,12755,6691,,,,,15286,,,,,,,,,,9751,,,,,,7627,,,,,,,,,,4018
,11144,,,13217,,8529,,,,,14686,4847,,,,,,,,,7568,,,,,,10345,,9518,7101,,12220,2628,,,,,,,,,,12976,1797,8886,,14580,,,,,,,,,3447,,,12033,,,,,,,4662,4988,,12756,6692,,,,,15287,,,,,,,,,,9752,,,,,,7628,,,,,,,,,,4019
,11145,,,13218,,9053,,,,,14687,4848,,,,,,,,,7569,,,,,,10360,,9519,7102,,12221,2647,,,,,,,,,,12977,1798,8887,,14581,,,,,,,,,3448,,,12034,,,,,,,4663,4989,,12757,6714,,,,,15288,,,,,,,,,,9774,,,,,,7629,,,,,,,,,,4020
,11146,,,13219,,9078,,,,,14688,4870,,,,,,,,,7570,,,,,,10361,,9520,7123,,12222,2648,,,,,,,,,,12978,1799,8888,,14582,,,,,,,,,3449,,,12035,,,,,,,4664,4990,,12758,6715,,,,,15289,,,,,,,,,,9775,,,,,,7630,,,,,,,,,,4021
,11147,,,13220,,9103,,,,,14689,4871,,,,,,,,,7571,,,,,,10362,,9521,7549,,12223,2649,,,,,,,,,,12979,1800,8889,,14583,,,,,,,,,3450,,,12036,,,,,,,4665,4991,,12759,6716,,,,,15290,,,,,,,,,,9800,,,,,,7653,,,,,,,,,,4022
,11645,,,13239,,9104,,,,,14690,4872,,,,,,,,,7966,,,,,,10363,,9522,7572,,12224,2650,,,,,,,,,,12980,1815,8910,,15031,,,,,,,,,3451,,,12037,,,,,,,4666,5010,,12777,6717,,,,,15311,,,,,,,,,,10400,,,,,,7654,,,,,,,,,,4043
,11646,,,13240,,9105,,,,,14691,4873,,,,,,,,,7990,,,,,,10364,,9543,7573,,12225,2651,,,,,,,,,,12981,1816,8911,,15032,,,,,,,,,3452,,,12038,,,,,,,4667,5011,,12778,6738,,,,,15312,,,,,,,,,, ,,,,,,7678,,,,,,,,,,4044
,11669,,,13241,,9128,,,,,14692,4874,,,,,,,,,7991,,,,,,10365,,9544,7574,,12245,2652,,,,,,,,,,12997,1817,8912,,15055,,,,,,,,,3453,,,12056,,,,,,,4686,5012,,12779,6739,,,,,15313,,,,,,,,,,,,,,,,7679,,,,,,,,,,4045
,11670,,,13242,,9678,,,,,14711,4894,,,,,,,,,7992,,,,,,10366,,9545,7575,,12246,2653,,,,,,,,,,12998,1818,8913,,15056,,,,,,,,,3471,,,12057,,,,,,,4687,5485,,12780,6740,,,,,15314,,,,,,,,,,,,,,,,7703,,,,,,,,,,4046
,11671,,,13243,, ,,,,,14712,4895,,,,,,,,,7993,,,,,,10367,,9546,7596,,12247,2672,,,,,,,,,,12999,1819,8935,,15057,,,,,,,,,3472,,,12058,,,,,,,4688,5486,,12781,6741,,,,,15315,,,,,,,,,,,,,,,,8126,,,,,,,,,,4047
,11672,,,13244,,,,,,,14713,4896,,,,,,,,,7994,,,,,,10368,,9547,7597,,12248,2673,,,,,,,,,,13000,1820,8936,,15058,,,,,,,,,3473,,,12059,,,,,,,4689,5487,,12782,7238,,,,,15336,,,,,,,,,,,,,,,,8127,,,,,,,,,,4068
,11673,,,13245,,,,,,,14714,4897,,,,,,,,,7995,,,,,,10369,,9548,7598,,12249,2674,,,,,,,,,,13001,1821,8937,,15059,,,,,,,,,3474,,,12060,,,,,,,4690,5509,,12783,7239,,,,,15337,,,,,,,,,,,,,,,,8128,,,,,,,,,,4069
,11695,,,13264,,,,,,,14715,4898,,,,,,,,,8014,,,,,,10385,,9568,7599,,12250,2675,,,,,,,,,,13002,1822,8938,,15080,,,,,,,,,3475,,,12061,,,,,,,4691,5510,,12784,7240,,,,,15338,,,,,,,,,,,,,,,,8151,,,,,,,,,,4070
,11696,,,13265,,,,,,,14716,5421,,,,,,,,,8015,,,,,,10386,,9569,7600,,12270,2676,,,,,,,,,,13003,1823,8961,,15081,,,,,,,,,3476,,,12062,,,,,,,4692,5511,,12785,7263,,,,,15339,,,,,,,,,,,,,,,,8152,,,,,,,,,,4071
,11697,,,13266,,,,,,,14717,5446,,,,,,,,,8016,,,,,,10387,,9570,7601,,12271,2677,,,,,,,,,,13004,1824,8962,,15082,,,,,,,,,3477,,,12063,,,,,,,4711,5512,,12802,7264,,,,,15362,,,,,,,,,,,,,,,,8153,,,,,,,,,,4494
,11698,,,13267,,,,,,,14718,5470,,,,,,,,,8017,,,,,,10388,,9571,7622,,12272,2678,,,,,,,,,,13005,1825,9360,,15083,,,,,,,,,3497,,,12081,,,,,,,4712,5513,,12803,7265,,,,,15363,,,,,,,,,,,,,,,,8175,,,,,,,,,,4495
,11719,,,13268,,,,,,,14735,5471,,,,,,,,,8018,,,,,,10389,,9572,7623,,12273,2679,,,,,,,,,,13006,1840,9383,,15084,,,,,,,,,3498,,,12082,,,,,,,4713,5514,,12804,7266,,,,,15364,,,,,,,,,,,,,,,,8176,,,,,,,,,,4496
,11720,,,13269,,,,,,,14736,5495,,,,,,,,,8019,,,,,,10390,,9573,7624,,12274,2680,,,,,,,,,,13023,1841,9384,,15105,,,,,,,,,3499,,,12083,,,,,,,4714,5515,,12805,7267,,,,, ,,,,,,,,,,,,,,,,8177,,,,,,,,,,4519
,11721,,,13270,,,,,,,14737,5496,,,,,,,,,8020,,,,,,10391,,9593,7625,,12298,2697,,,,,,,,,,13024,1842,9385,,15106,,,,,,,,,3500,,,12084,,,,,,,5165,5534,,12806,7289,,,,,,,,,,,,,,,,,,,,,8178,,,,,,,,,,4520
,11722,,,13289,,,,,,,14738,5497,,,,,,,,,8021,,,,,,10392,,9594,7626,,12672,2698,,,,,,,,,,13025,1843,9386,,15107,,,,,,,,,3501,,,12085,,,,,,,5188,5535,,12807,7290,,,,,,,,,,,,,,,,,,,,,8179,,,,,,,,,,4521
,11723,,,13290,,,,,,,14739,5521,,,,,,,,,8022,,,,,,10393,,9595,7647,,12696,2699,,,,,,,,,,13026,1844,9387,,15108,,,,,,,,,3502,,,12086,,,,,,,5189,5536,,12808,7291,,,,,,,,,,,,,,,,,,,,,8201,,,,,,,,,,4545
,11743,,,13291,,,,,,,14740,14796,,,,,,,,,8039,,,,,,10410,,9596,7648,,12697,2700,,,,,,,,,,13027,1845,9388,,15109,,,,,,,,,3522,,,12087,,,,,,,5190,5537,,12809,7292,,,,,,,,,,,,,,,,,,,,,8202,,,,,,,,,,4546
,11744,,,13292,,,,,,,14741,14797,,,,,,,,,8040,,,,,,10411,,9597,7649,,12698,2701,,,,,,,,,,13028,1846,9389,,15110,,,,,,,,,3523,,,12088,,,,,,,5212,5538,,12810,7314,,,,,,,,,,,,,,,,,,,,,8203,,,,,,,,,,4547
,11745,,,13293,,,,,,,14742,14819,,,,,,,,,8041,,,,,,10412,,9617,7650,,12720,2702,,,,,,,,,,13029,1847,9408,,15130,,,,,,,,,3524,,,12108,,,,,,,5213,5539,,12826,7315,,,,,,,,,,,,,,,,,,,,,8204,,,,,,,,,,4570
,11746,,,13294,,,,,,,14743,14820,,,,,,,,,8042,,,,,,10413,,9618,7651,,12721,2703,,,,,,,,,,13030,1848,9409,,15131,,,,,,,,,3525,,,12109,,,,,,,5214,5540,,12827,7316,,,,,,,,,,,,,,,,,,,,,8205,,,,,,,,,,4571
,11747,,,13295,,,,,,,14744,14821,,,,,,,,,8043,,,,,,10414,,9619,7652,,12722,2704,,,,,,,,,,13031,1849,9410,,15132,,,,,,,,,3526,,,12110,,,,,,,5215,5541,,12828,7317,,,,,,,,,,,,,,,,,,,,,8227,,,,,,,,,,4572
,11769,,,13296,,,,,,,14760,14822,,,,,,,,,8044,,,,,,10415,,9620,7672,,12723,2705,,,,,,,,,,13048,1850,9411,,15133,,,,,,,,,3527,,,12111,,,,,,,5216,5542,,12829,7339,,,,,,,,,,,,,,,,,,,,,8228,,,,,,,,,,4595
,11770,,,13314,,,,,,,14761,15369,,,,,,,,,8045,,,,,,10416,,9621,7673,,12725,2722,,,,,,,,,,13049,1865,9412,,15134,,,,,,,,,3549,,,12112,,,,,,,5237,5558,,12830,7340,,,,,,,,,,,,,,,,,,,,,8229,,,,,,,,,,4596
,11771,,,13315,,,,,,,14762,15370,,,,,,,,,8046,,,,,,10417,,9643,7674,,12744,2723,,,,,,,,,,13050,1866,9413,,15135,,,,,,,,,3550,,,12133,,,,,,,5238,5559,,12831,7341,,,,,,,,,,,,,,,,,,,,,8230,,,,,,,,,,4597
,11772,,,13316,,,,,,,14763,15371,,,,,,,,,8047,,,,,,10437,,9644,7675,,12745,2724,,,,,,,,,,13051,1867,9414,,15155,,,,,,,,,3551,,,12134,,,,,,,5239,5560,,12832,7363,,,,,,,,,,,,,,,,,,,,,8252,,,,,,,,,,4598
,12296,,,13317,,,,,,,14764,15394,,,,,,,,,8064,,,,,,10438,,9645,7676,,12746,2725,,,,,,,,,,13052,1868,9415,,15156,,,,,,,,,3574,,,12135,,,,,,,5240,5561,,12833,7364,,,,,,,,,,,,,,,,,,,,,8253,,,,,,,,,,4620
,12297,,,13318,,,,,,,14765,15395,,,,,,,,,8065,,,,,,10439,,9670,7677,,12747,2726,,,,,,,,,,13053,1869,9432,,15157,,,,,,,,,3575,,,12136,,,,,,,5241,5562,,12834,7914,,,,,,,,,,,,,,,,,,,,,8254,,,,,,,,,,4621
,12321,,,13319,,,,,,,14766,15396,,,,,,,,,8066,,,,,,10440,,10092,7698,,12748,2727,,,,,,,,,,13054,1870,9433,,15158,,,,,,,,,3600,,,12531,,,,,,,5261,5563,,12835,7939,,,,,,,,,,,,,,,,,,,,,8255,,,,,,,,,,4622
,12322,,,13320,,,,,,,14767,15397,,,,,,,,,8067,,,,,,10441,,10093,7699,,12749,2728,,,,,,,,,,13055,1871,9434,,15159,,,,,,,,,4026,,,12532,,,,,,,5262,5564,,12851,7940,,,,,,,,,,,,,,,,,,,,,8278,,,,,,,,,,4623
,12346,,,13321,,,,,,,14768,15398,,,,,,,,,8068,,,,,,10464,,10094,7700,,12750,2729,,,,,,,,,,13056,1872,9435,,15160,,,,,,,,,4048,,,12533,,,,,,,5263,5565,,12852,7964,,,,,,,,,,,,,,,,,,,,,8800,,,,,,,,,,4643
,12347,,,13339,,,,,,,14785,15399,,,,,,,,,8069,,,,,,10465,,10095,7701,,12769,2730,,,,,,,,,,13074,1873,9436,,15180,,,,,,,,,4049,,,12534,,,,,,,5264,5566,,12853,7965,,,,,,,,,,,,,,,,,,,,,8828,,,,,,,,,,4644
,12369,,,13340,,,,,,,14786,15419,,,,,,,,,8070,,,,,,10466,,10118,7702,,12770,2747,,,,,,,,,,13075,1874,9437,,15181,,,,,,,,,4050,,,12535,,,,,,,5265,5583,,12854,7988,,,,,,,,,,,,,,,,,,,,,8829,,,,,,,,,,4645
,12370,,,13341,,,,,,,14787,15420,,,,,,,,,8071,,,,,,10863,,10119,7723,,12771,2748,,,,,,,,,,13076,1892,9438,,15182,,,,,,,,,4051,,,12536,,,,,,,5266,5584,,12855,7989,,,,,,,,,,,,,,,,,,,,,8853,,,,,,,,,,4646
,12371,,,13342,,,,,,,14788,15421,,,,,,,,,8072,,,,,,10864,,10120,7724,,12772,2749,,,,,,,,,,13077,1893,9439,,15183,,,,,,,,,4072,,,12537,,,,,,,5286,5585,,12856,8589,,,,,,,,,,,,,,,,,,,,,8877,,,,,,,,,,4647
,12372,,,13364,,,,,,,14789,15422,,,,,,,,,8089,,,,,,10865,,10143,7725,,12773,2750,,,,,,,,,,13078,1894,9440,,15184,,,,,,,,,4073,,,12538,,,,,,,5287,5586,,12857,8613,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,4648
,12394,,,13365,,,,,,,14790,15423,,,,,,,,,8090,,,,,,10866,,10144,8198,,12774,2751,,,,,,,,,,13079,1895,9441,,15205,,,,,,,,,4074,,,12555,,,,,,,5288,5587,,12858, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4668
,12395,,,13366,,,,,,,14791,15424,,,,,,,,,8091,,,,,,10867,,10145,8199,,12775,2752,,,,,,,,,,13080,1896,9457,,15206,,,,,,,,,4075,,,12556,,,,,,,5289,5588,,12859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669
,12396,,,13764,,,,,,,14792,15443,,,,,,,,,8092,,,,,,10868,,10146,8200,,12776,2753,,,,,,,,,,13099,1897,9458,,15207,,,,,,,,,4076,,,12557,,,,,,,5290,5589,,12877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670
,12947,,,13765,,,,,,,14793,15444,,,,,,,,,8093,,,,,,10889,,10168,8222,,12794,2754,,,,,,,,,,13100,1898,9459,,15208,,,,,,,,,4096,,,12558,,,,,,,5291,5590,,12878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671
,12971,,,13766,,,,,,,14794,15445,,,,,,,,,8094,,,,,,10890,,10169,8223,,12795,2755,,,,,,,,,,13101,1899,9460,, ,,,,,,,,,4097,,,12559,,,,,,,5311,5591,,12879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4672
,12972,,,13767,,,,,,,14813,15446,,,,,,,,,8095,,,,,,10891,,10170,8224,,12796,2772,,,,,,,,,,13102,1918,9461,,,,,,,,,,,4098,,,12560,,,,,,,5312,5608,,12880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4693
,12996,,,13789,,,,,,,14814,15447,,,,,,,,,8096,,,,,,10892,,10171,8225,,12797,2773,,,,,,,,,,13103,1919,9462,,,,,,,,,,,4099,,,12561,,,,,,,5313,5609,,12881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694
, ,,,13790,,,,,,,14815,15448,,,,,,,,,8097,,,,,,10893,,10172,8226,,12798,2774,,,,,,,,,,13104,1920,9463,,,,,,,,,,,4100,,,12562,,,,,,,5314,5610,,12882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695
,,,,13791,,,,,,,14816,15468,,,,,,,,,8098,,,,,,10894,,10193,8247,,12799,2775,,,,,,,,,,13105,1921,9464,,,,,,,,,,,4101,,,12563,,,,,,,5315,5611,,12883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4696
,,,,13792,,,,,,,14817,15469,,,,,,,,,8114,,,,,,10911,,10194,8248,,12800,2777,,,,,,,,,,13125,1922,9465,,,,,,,,,,,4122,,,12579,,,,,,,5316,5612,,12884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720
,,,,13793,,,,,,,14818,15470,,,,,,,,,8115,,,,,,10912,,10195,8249,,12801,2778,,,,,,,,,,13525,1923,9466,,,,,,,,,,,4123,,,12580,,,,,,,5336,5613,,12904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145
,,,,13814,,,,,,,14839,15471,,,,,,,,,8116,,,,,,10914,,10196,8250,,12819,2779,,,,,,,,,,13526,1924,9483,,,,,,,,,,,4125,,,12581,,,,,,,5337,5614,,12905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5170
,,,,13815,,,,,,,14840, ,,,,,,,,,8117,,,,,,10915,,10197,8251,,12820,3200,,,,,,,,,,13527,1943,9484,,,,,,,,,,,4126,,,12582,,,,,,,5338,5615,,12906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171
